"DateTime";"Humedad Suelo %"
"2023-07-11 20:54:13";21,94
"2023-07-11 21:54:13";21,92
"2023-07-11 22:14:12";21,91
"2023-07-11 22:34:13";21,91
"2023-07-11 23:34:13";21,88
"2023-07-11 23:54:12";21,87
"2023-07-12 00:54:13";21,84
"2023-07-12 01:54:13";21,81
"2023-07-12 02:14:12";21,81
"2023-07-12 02:54:13";21,8
"2023-07-12 03:54:13";21,79
"2023-07-12 04:14:13";21,78
"2023-07-12 04:34:12";21,77
"2023-07-12 04:54:13";21,77
"2023-07-12 05:14:13";21,76
"2023-07-12 05:34:12";21,76
"2023-07-12 05:54:13";21,74
"2023-07-12 06:14:13";21,73
"2023-07-12 06:34:13";21,73
"2023-07-12 06:54:13";21,71
"2023-07-12 07:14:13";21,71
"2023-07-12 07:34:13";21,7
"2023-07-12 08:14:13";21,69
"2023-07-12 08:34:13";21,68
"2023-07-12 08:54:13";21,67
"2023-07-12 09:34:13";21,64
"2023-07-12 10:14:13";21,61
"2023-07-12 10:34:12";21,6
"2023-07-12 10:54:13";21,59
"2023-07-12 11:34:13";21,57
"2023-07-12 11:54:13";21,57
"2023-07-12 12:14:13";21,56
"2023-07-12 12:34:13";21,55
"2023-07-12 12:54:13";21,54
"2023-07-12 13:14:13";21,53
"2023-07-12 13:34:13";21,51
"2023-07-12 13:54:13";21,49
"2023-07-12 14:14:13";21,48
"2023-07-12 14:54:13";21,45
"2023-07-12 15:14:13";21,44
"2023-07-12 15:34:12";21,43
"2023-07-12 15:54:13";21,43
"2023-07-12 16:14:13";21,42
"2023-07-12 16:34:13";21,42
"2023-07-12 16:54:13";21,41
"2023-07-12 17:14:13";21,39
"2023-07-12 17:54:13";21,39
"2023-07-12 18:14:13";21,38
"2023-07-12 20:14:12";21,31
"2023-07-12 20:34:13";21,31
"2023-07-12 20:54:13";21,3
"2023-07-12 21:14:13";21,3
"2023-07-12 21:34:13";21,29
"2023-07-12 21:54:13";21,28
"2023-07-12 22:34:13";21,26
"2023-07-12 23:14:13";21,24
"2023-07-12 23:34:13";21,23
"2023-07-12 23:54:13";21,22
"2023-07-13 00:14:13";21,21
"2023-07-13 00:34:13";21,2
"2023-07-13 00:54:13";21,2
"2023-07-13 01:14:13";21,19
"2023-07-13 01:34:12";21,19
"2023-07-13 01:54:13";21,18
"2023-07-13 02:14:13";21,18
"2023-07-13 02:34:13";21,18
"2023-07-13 02:54:13";21,17
"2023-07-13 03:14:12";21,16
"2023-07-13 03:34:13";21,15
"2023-07-13 03:54:13";21,14
"2023-07-13 04:14:13";21,13
"2023-07-13 04:34:13";21,13
"2023-07-13 04:54:13";21,14
"2023-07-13 05:14:13";21,13
"2023-07-13 05:34:13";21,12
"2023-07-13 06:14:13";21,1
"2023-07-13 06:34:13";21,09
"2023-07-13 06:54:13";21,09
"2023-07-13 07:14:12";21,08
"2023-07-13 07:34:13";21,08
"2023-07-13 07:54:13";21,07
"2023-07-13 08:14:13";21,07
"2023-07-13 08:34:13";21,07
"2023-07-13 08:54:13";21,06
"2023-07-13 09:14:12";21,06
"2023-07-13 09:34:13";21,05
"2023-07-13 09:54:13";21,05
"2023-07-13 10:14:13";21,04
"2023-07-13 10:34:13";21,03
"2023-07-13 10:54:13";21,03
"2023-07-13 11:14:13";21,01
"2023-07-13 11:34:13";21
"2023-07-13 11:54:13";20,99
"2023-07-13 12:14:13";20,98
"2023-07-13 12:34:13";20,98
"2023-07-13 14:14:13";20,95
"2023-07-13 14:34:13";20,94
"2023-07-13 15:14:13";20,92
"2023-07-13 15:34:13";20,92
"2023-07-13 15:54:13";20,91
"2023-07-13 16:14:13";20,9
"2023-07-13 16:34:13";20,9
"2023-07-13 16:54:13";20,89
"2023-07-13 17:14:13";20,89
"2023-07-13 17:34:13";20,89
"2023-07-13 17:54:13";20,89
"2023-07-13 18:14:13";20,88
"2023-07-13 18:34:13";20,88
"2023-07-13 18:54:13";20,87
"2023-07-13 19:14:13";20,87
"2023-07-13 19:34:13";20,86
"2023-07-13 19:54:13";20,86
"2023-07-13 20:14:13";20,86
"2023-07-13 20:34:13";20,85
"2023-07-13 20:54:13";20,85
"2023-07-13 21:14:13";20,85
"2023-07-13 21:34:13";20,84
"2023-07-13 21:54:13";20,84
"2023-07-13 22:14:13";20,84
"2023-07-13 22:34:13";20,84
"2023-07-13 22:54:12";20,83
"2023-07-13 23:14:13";20,83
"2023-07-13 23:34:13";20,83
"2023-07-13 23:54:13";20,83
"2023-07-14 00:14:13";20,83
"2023-07-14 00:34:13";20,83
"2023-07-14 00:54:13";20,83
"2023-07-14 01:14:13";20,83
"2023-07-14 01:34:13";20,82
"2023-07-14 01:54:13";20,83
"2023-07-14 02:14:13";20,82
"2023-07-14 02:34:13";20,82
"2023-07-14 02:54:13";20,82
"2023-07-14 03:14:13";20,82
"2023-07-14 03:34:13";20,82
"2023-07-14 03:54:13";20,82
"2023-07-14 04:14:13";20,82
"2023-07-14 04:34:13";20,81
"2023-07-14 04:54:13";20,81
"2023-07-14 05:14:13";20,81
"2023-07-14 05:34:13";20,81
"2023-07-14 06:14:13";20,8
"2023-07-14 06:34:13";20,8
"2023-07-14 06:54:13";20,8
"2023-07-14 07:14:13";20,8
"2023-07-14 07:34:13";20,79
"2023-07-14 07:54:13";20,79
"2023-07-14 08:14:13";20,79
"2023-07-14 08:34:13";20,78
"2023-07-14 08:54:13";20,78
"2023-07-14 09:14:13";20,78
"2023-07-14 09:34:13";20,77
"2023-07-14 09:54:13";20,76
"2023-07-14 10:14:13";20,76
"2023-07-14 10:34:13";20,75
"2023-07-14 10:54:13";20,73
"2023-07-14 11:34:13";20,72
"2023-07-14 12:14:13";20,71
"2023-07-14 12:34:13";20,71
"2023-07-14 12:54:13";20,71
"2023-07-14 13:14:13";20,7
"2023-07-14 13:34:13";20,7
"2023-07-14 13:54:13";20,69
"2023-07-14 14:34:13";20,68
"2023-07-14 15:54:13";20,64
"2023-07-14 16:14:13";20,64
"2023-07-14 16:34:13";20,63
"2023-07-14 16:54:13";20,62
"2023-07-14 17:14:12";20,62
"2023-07-14 17:34:13";20,61
"2023-07-14 18:14:13";20,6
"2023-07-14 18:34:14";20,59
"2023-07-14 19:34:13";20,58
"2023-07-14 19:54:14";20,57
"2023-07-14 20:14:14";20,57
"2023-07-14 20:34:14";20,56
"2023-07-14 20:54:14";20,55
"2023-07-14 21:14:14";20,55
"2023-07-14 21:34:14";20,54
"2023-07-14 21:54:14";20,54
"2023-07-14 22:14:14";20,53
"2023-07-14 22:34:14";20,52
"2023-07-14 23:14:14";20,51
"2023-07-14 23:34:13";20,51
"2023-07-14 23:54:14";20,5
"2023-07-15 00:14:14";20,49
"2023-07-15 00:34:14";20,49
"2023-07-15 00:54:14";20,48
"2023-07-15 01:54:14";20,47
"2023-07-15 02:34:14";20,47
"2023-07-15 02:54:14";20,46
"2023-07-15 03:14:13";20,46
"2023-07-15 03:34:14";20,46
"2023-07-15 03:54:14";20,45
"2023-07-15 04:14:14";20,45
"2023-07-15 04:34:14";20,44
"2023-07-15 04:54:13";20,44
"2023-07-15 05:14:14";20,43
"2023-07-15 05:34:13";20,43
"2023-07-15 05:54:14";20,42
"2023-07-15 06:54:14";20,4
"2023-07-15 07:14:14";20,39
"2023-07-15 07:34:14";20,38
"2023-07-15 07:54:14";20,38
"2023-07-15 08:34:14";20,37
"2023-07-15 08:54:13";20,36
"2023-07-15 09:14:13";20,35
"2023-07-15 09:34:14";20,34
"2023-07-15 09:54:14";20,34
"2023-07-15 10:14:14";20,33
"2023-07-15 10:54:14";20,31
"2023-07-15 12:34:13";20,24
"2023-07-15 12:54:13";20,24
"2023-07-15 13:14:14";20,23
"2023-07-15 13:34:14";20,23
"2023-07-15 13:54:14";20,23
"2023-07-15 14:34:14";20,22
"2023-07-15 14:54:14";20,21
"2023-07-15 15:14:14";20,21
"2023-07-15 15:34:14";20,2
"2023-07-16 23:14:14";19,54
"2023-07-16 23:54:14";19,52
"2023-07-17 00:34:14";19,51
"2023-07-17 00:54:14";19,5
"2023-07-17 01:14:14";19,5
"2023-07-17 01:34:14";19,49
"2023-07-17 01:54:14";19,48
"2023-07-17 02:14:14";19,48
"2023-07-17 02:34:14";19,48
"2023-07-17 03:34:14";19,47
"2023-07-17 03:54:14";19,47
"2023-07-17 04:14:14";19,46
"2023-07-17 04:34:14";19,46
"2023-07-17 04:54:14";19,46
"2023-07-17 05:14:14";19,45
"2023-07-17 06:14:14";19,43
"2023-07-17 06:34:14";19,42
"2023-07-17 06:54:14";19,41
"2023-07-17 07:14:14";19,4
"2023-07-17 07:34:14";19,39
"2023-07-17 07:54:14";19,38
"2023-07-17 08:14:14";19,37
"2023-07-17 08:54:14";19,36
"2023-07-17 09:14:14";19,35
"2023-07-17 09:34:14";19,35
"2023-07-17 09:54:14";19,34
"2023-07-17 10:14:14";19,33
"2023-07-17 10:34:14";19,32
"2023-07-17 10:54:14";19,31
"2023-07-17 11:14:14";19,3
"2023-07-17 11:34:14";19,3
"2023-07-17 11:54:14";19,3
"2023-07-17 12:34:14";19,3
"2023-07-17 12:54:14";19,29
"2023-07-17 13:14:14";19,28
"2023-07-17 13:34:14";19,27
"2023-07-17 13:54:14";19,26
"2023-07-17 14:14:14";19,33
"2023-07-17 14:34:14";20,24
"2023-07-17 14:54:14";27,94
"2023-07-17 15:14:14";28,16
"2023-07-17 15:54:14";27,88
"2023-07-17 16:14:14";27,93
"2023-07-17 16:54:14";27,89
"2023-07-17 17:14:14";27,62
"2023-07-17 17:34:14";27,23
"2023-07-17 17:54:14";26,95
"2023-07-17 18:14:14";26,73
"2023-07-17 18:34:14";26,58
"2023-07-17 18:54:14";26,45
"2023-07-17 19:14:14";26,31
"2023-07-17 19:34:14";26,18
"2023-07-17 19:54:14";26,05
"2023-07-17 20:14:14";25,93
"2023-07-17 20:34:14";25,83
"2023-07-17 20:54:14";25,73
"2023-07-17 21:14:14";25,63
"2023-07-17 21:34:14";25,55
"2023-07-17 21:54:14";25,46
"2023-07-17 22:14:14";25,38
"2023-07-17 22:34:14";25,31
"2023-07-17 22:54:14";25,24
"2023-07-17 23:34:14";25,11
"2023-07-17 23:54:14";25,05
"2023-07-18 00:14:14";25
"2023-07-18 00:34:14";24,95
"2023-07-18 01:14:14";24,85
"2023-07-18 01:34:14";24,8
"2023-07-18 01:54:14";24,76
"2023-07-18 02:14:14";24,73
"2023-07-18 02:34:14";24,68
"2023-07-18 02:54:14";24,64
"2023-07-18 03:34:14";24,57
"2023-07-18 04:14:14";24,51
"2023-07-18 04:34:15";24,48
"2023-07-18 05:14:15";24,41
"2023-07-18 05:34:14";24,37
"2023-07-18 05:54:14";24,34
"2023-07-18 06:14:15";24,3
"2023-07-18 06:34:15";24,28
"2023-07-18 06:54:15";24,26
"2023-07-18 07:14:15";24,23
"2023-07-18 07:34:15";24,19
"2023-07-18 07:54:15";24,16
"2023-07-18 08:14:15";24,14
"2023-07-18 08:54:15";24,06
"2023-07-18 09:14:15";24,04
"2023-07-18 09:34:15";24,01
"2023-07-18 09:54:15";23,97
"2023-07-18 10:14:15";23,93
"2023-07-18 10:34:15";23,89
"2023-07-18 10:54:15";23,85
"2023-07-18 11:14:15";23,81
"2023-07-18 11:34:15";23,78
"2023-07-18 13:14:15";23,57
"2023-07-18 13:54:15";23,5
"2023-07-18 14:14:15";23,45
"2023-07-18 14:34:15";23,43
"2023-07-18 14:54:15";23,39
"2023-07-18 15:14:14";23,35
"2023-07-18 15:34:14";23,33
"2023-07-18 16:14:14";23,28
"2023-07-18 16:34:15";23,25
"2023-07-18 16:54:14";23,22
"2023-07-18 17:14:15";23,21
"2023-07-18 17:34:15";23,19
"2023-07-18 17:54:15";23,17
"2023-07-18 18:14:15";23,14
"2023-07-18 18:34:15";23,11
"2023-07-18 18:54:15";23,1
"2023-07-18 19:14:15";23,09
"2023-07-18 19:34:15";23,08
"2023-07-18 19:54:15";23,07
"2023-07-18 20:14:15";23,05
"2023-07-18 20:34:15";23,03
"2023-07-18 20:54:15";23,01
"2023-07-18 21:14:15";22,99
"2023-07-18 21:34:15";22,97
"2023-07-18 21:54:15";22,96
"2023-07-18 22:14:15";22,94
"2023-07-18 22:34:15";22,93
"2023-07-18 22:54:14";22,91
"2023-07-18 23:14:15";22,9
"2023-07-18 23:34:15";22,88
"2023-07-18 23:54:15";22,87
"2023-07-19 00:14:15";22,87
"2023-07-19 00:34:15";22,86
"2023-07-19 00:54:15";22,85
"2023-07-19 01:14:15";22,84
"2023-07-19 01:34:14";22,83
"2023-07-19 01:54:14";22,82
"2023-07-19 02:14:14";22,81
"2023-07-19 02:34:14";22,8
"2023-07-19 03:14:15";22,77
"2023-07-19 03:34:15";22,76
"2023-07-19 03:54:15";22,75
"2023-07-19 04:14:15";22,74
"2023-07-19 04:34:15";22,74
"2023-07-19 04:54:15";22,73
"2023-07-19 05:14:15";22,73
"2023-07-19 05:34:15";22,72
"2023-07-19 05:54:14";22,71
"2023-07-19 06:14:15";22,7
"2023-07-19 06:34:14";22,68
"2023-07-19 07:14:14";22,66
"2023-07-19 07:34:15";22,64
"2023-07-19 07:54:15";22,64
"2023-07-19 08:14:15";22,63
"2023-07-19 08:34:15";22,62
"2023-07-19 08:54:15";22,62
"2023-07-19 09:14:15";22,6
"2023-07-19 09:34:15";22,59
"2023-07-19 09:54:14";22,58
"2023-07-19 10:14:15";22,56
"2023-07-19 10:54:15";22,52
"2023-07-19 11:14:15";22,5
"2023-07-19 11:34:15";22,48
"2023-07-19 11:54:15";22,46
"2023-07-19 12:34:15";22,41
"2023-07-19 13:54:15";22,35
"2023-07-19 14:34:15";22,3
"2023-07-19 14:54:15";22,28
"2023-07-19 15:14:15";22,26
"2023-07-19 15:34:15";22,25
"2023-07-19 15:54:15";22,23
"2023-07-19 16:14:15";22,21
"2023-07-19 16:34:15";22,19
"2023-07-19 16:54:15";22,17
"2023-07-19 17:14:15";22,15
"2023-07-19 17:34:15";22,15
"2023-07-19 17:54:15";22,15
"2023-07-19 18:14:15";22,14
"2023-07-19 18:34:15";22,13
"2023-07-19 18:54:15";22,12
"2023-07-19 19:14:15";22,11
"2023-07-19 19:34:15";22,09
"2023-07-19 20:34:15";22,04
"2023-07-19 21:14:15";22
"2023-07-19 21:34:15";21,99
"2023-07-19 21:54:14";21,98
"2023-07-19 22:14:15";21,96
"2023-07-19 22:34:15";21,94
"2023-07-19 22:54:15";21,93
"2023-07-19 23:14:15";21,92
"2023-07-19 23:34:15";21,91
"2023-07-19 23:54:15";21,9
"2023-07-20 00:34:14";21,89
"2023-07-20 00:54:15";21,88
"2023-07-20 01:14:15";21,87
"2023-07-20 01:34:15";21,86
"2023-07-20 01:54:15";21,85
"2023-07-20 02:14:15";21,84
"2023-07-20 02:34:15";21,82
"2023-07-20 02:54:15";21,81
"2023-07-20 03:14:15";21,81
"2023-07-20 03:34:15";21,8
"2023-07-20 03:54:15";21,79
"2023-07-20 04:34:15";21,78
"2023-07-20 04:54:15";21,77
"2023-07-20 05:54:15";21,75
"2023-07-20 06:14:15";21,73
"2023-07-20 06:34:15";21,72
"2023-07-20 06:54:15";21,71
"2023-07-20 07:14:15";21,7
"2023-07-20 07:34:15";21,69
"2023-07-20 07:54:15";21,68
"2023-07-20 08:14:14";21,67
"2023-07-20 08:34:15";21,66
"2023-07-20 08:54:15";21,65
"2023-07-20 09:14:14";21,64
"2023-07-20 09:34:15";21,62
"2023-07-20 09:54:15";21,61
"2023-07-20 10:34:15";21,59
"2023-07-20 10:54:15";21,57
"2023-07-20 11:14:15";21,56
"2023-07-20 11:34:15";21,55
"2023-07-20 11:54:15";21,54
"2023-07-20 12:14:15";21,53
"2023-07-20 12:34:15";21,53
"2023-07-20 12:54:15";21,51
"2023-07-20 13:14:15";21,5
"2023-07-20 13:34:15";21,47
"2023-07-20 13:54:15";21,45
"2023-07-20 14:14:15";21,44
"2023-07-20 14:34:15";21,43
"2023-07-20 14:54:15";21,42
"2023-07-20 15:14:15";21,41
"2023-07-20 15:34:15";21,4
"2023-07-20 15:54:15";21,38
"2023-07-20 16:14:15";21,37
"2023-07-20 16:34:15";21,35
"2023-07-20 16:54:15";21,33
"2023-07-20 17:14:15";21,31
"2023-07-20 17:34:15";21,3
"2023-07-20 17:54:15";21,29
"2023-07-20 18:14:15";21,29
"2023-07-20 18:34:15";21,28
"2023-07-20 18:54:15";21,27
"2023-07-20 19:14:15";21,25
"2023-07-20 19:34:15";21,24
"2023-07-20 19:54:15";21,23
"2023-07-20 20:14:15";21,21
"2023-07-20 20:34:15";21,2
"2023-07-20 21:14:15";21,18
"2023-07-20 21:34:15";21,17
"2023-07-20 21:54:15";21,16
"2023-07-20 22:14:15";21,15
"2023-07-20 22:34:15";21,14
"2023-07-20 22:54:14";21,13
"2023-07-20 23:14:15";21,12
"2023-07-20 23:34:15";21,11
"2023-07-20 23:54:15";21,09
"2023-07-21 00:34:15";21,07
"2023-07-21 00:54:15";21,06
"2023-07-21 01:14:15";21,05
"2023-07-21 01:34:15";21,05
"2023-07-21 01:54:15";21,04
"2023-07-21 02:14:15";21,04
"2023-07-21 02:34:14";21,02
"2023-07-21 02:54:15";21,01
"2023-07-21 03:34:15";20,99
"2023-07-21 03:54:15";20,98
"2023-07-21 04:14:15";20,97
"2023-07-21 04:34:15";20,96
"2023-07-21 04:54:15";20,95
"2023-07-21 05:14:15";20,94
"2023-07-21 05:34:15";20,94
"2023-07-21 05:54:15";20,93
"2023-07-21 06:14:15";20,93
"2023-07-21 06:34:15";20,92
"2023-07-21 06:54:15";20,91
"2023-07-21 07:14:15";20,9
"2023-07-21 07:54:15";20,87
"2023-07-21 08:14:15";20,85
"2023-07-21 08:34:15";20,84
"2023-07-21 08:54:15";20,83
"2023-07-21 09:34:15";20,81
"2023-07-21 09:54:15";20,81
"2023-07-21 10:14:15";20,79
"2023-07-21 10:34:15";20,78
"2023-07-21 10:54:15";20,76
"2023-07-21 11:14:15";20,75
"2023-07-21 14:34:15";20,61
"2023-07-21 14:54:15";20,59
"2023-07-21 15:14:15";20,58
"2023-07-21 15:34:15";20,57
"2023-07-21 15:54:15";20,56
"2023-07-21 16:14:15";20,55
"2023-07-21 16:34:15";20,55
"2023-07-21 16:54:15";20,54
"2023-07-21 17:14:15";20,53
"2023-07-21 17:34:15";20,52
"2023-07-21 17:54:15";20,5
"2023-07-21 18:14:15";20,49
"2023-07-21 18:34:15";20,48
"2023-07-21 18:54:15";20,46
"2023-07-21 19:14:16";20,45
"2023-07-21 19:34:15";20,45
"2023-07-21 19:54:15";20,44
"2023-07-21 20:14:16";20,44
"2023-07-21 20:34:16";20,43
"2023-07-21 20:54:16";20,42
"2023-07-21 21:34:16";20,41
"2023-07-21 22:14:16";20,39
"2023-07-21 22:34:16";20,38
"2023-07-21 22:54:15";20,37
"2023-07-21 23:14:15";20,36
"2023-07-21 23:54:16";20,34
"2023-07-22 00:14:16";20,33
"2023-07-22 00:34:16";20,32
"2023-07-22 00:54:16";20,32
"2023-07-22 01:14:16";20,31
"2023-07-22 01:34:16";20,31
"2023-07-22 01:54:16";20,3
"2023-07-22 02:14:15";20,3
"2023-07-22 02:54:16";20,28
"2023-07-22 03:14:16";20,27
"2023-07-22 03:34:16";20,26
"2023-07-22 03:54:15";20,25
"2023-07-22 04:14:16";20,24
"2023-07-22 04:34:16";20,23
"2023-07-22 04:54:16";20,23
"2023-07-22 05:14:16";20,22
"2023-07-22 05:54:16";20,21
"2023-07-22 06:14:16";20,2
"2023-07-22 06:34:15";20,2
"2023-07-22 06:54:16";20,2
"2023-07-22 07:14:15";20,2
"2023-07-22 07:34:16";20,19
"2023-07-22 08:14:15";20,17
"2023-07-22 08:34:16";20,16
"2023-07-22 08:54:16";20,15
"2023-07-22 09:14:16";20,13
"2023-07-22 09:34:16";20,11
"2023-07-22 09:54:16";20,1
"2023-07-22 10:14:16";20,09
"2023-07-22 10:34:16";20,08
"2023-07-22 10:54:16";20,07
"2023-07-22 11:14:16";20,06
"2023-07-22 11:34:16";20,04
"2023-07-22 11:54:15";20,03
"2023-07-22 12:14:16";20,01
"2023-07-22 12:34:16";20
"2023-07-22 12:54:16";19,98
"2023-07-22 13:14:16";19,97
"2023-07-22 13:34:15";19,96
"2023-07-22 14:14:16";19,95
"2023-07-22 14:34:16";19,94
"2023-07-22 14:54:15";19,94
"2023-07-22 15:14:15";19,93
"2023-07-22 15:34:16";19,91
"2023-07-22 15:54:16";19,9
"2023-07-22 16:34:16";19,88
"2023-07-22 16:54:16";19,88
"2023-07-22 17:14:16";19,87
"2023-07-22 17:34:16";19,86
"2023-07-22 17:54:15";19,85
"2023-07-22 18:14:16";19,84
"2023-07-22 18:34:16";19,84
"2023-07-22 18:54:16";19,83
"2023-07-22 19:14:16";19,82
"2023-07-22 19:34:15";19,82
"2023-07-22 19:54:16";19,81
"2023-07-22 20:14:16";19,81
"2023-07-22 20:34:16";19,8
"2023-07-22 20:54:16";19,79
"2023-07-22 21:14:16";19,78
"2023-07-22 21:34:16";19,77
"2023-07-22 21:54:16";19,76
"2023-07-22 22:14:16";19,75
"2023-07-23 02:34:16";19,71
"2023-07-23 02:54:15";19,71
"2023-07-23 03:14:16";19,71
"2023-07-23 03:34:16";19,71
"2023-07-23 03:54:16";19,71
"2023-07-23 04:14:16";19,71
"2023-07-23 04:34:16";19,71
"2023-07-23 04:54:16";19,71
"2023-07-23 05:14:16";19,7
"2023-07-23 05:34:16";19,7
"2023-07-23 05:54:16";19,7
"2023-07-23 06:14:15";19,7
"2023-07-23 06:34:16";19,7
"2023-07-23 06:54:16";19,69
"2023-07-23 07:14:16";19,7
"2023-07-23 07:34:16";19,69
"2023-07-23 07:54:16";19,69
"2023-07-23 08:14:16";19,69
"2023-07-23 09:14:16";19,68
"2023-07-23 09:34:16";19,67
"2023-07-23 09:54:16";19,67
"2023-07-23 11:54:16";19,64
"2023-07-23 12:54:16";19,62
"2023-07-23 13:14:16";19,62
"2023-07-23 13:34:15";19,61
"2023-07-23 13:54:16";19,6
"2023-07-23 14:14:16";19,6
"2023-07-23 14:34:16";19,6
"2023-07-23 14:54:16";19,59
"2023-07-23 15:14:16";19,59
"2023-07-23 15:34:16";19,59
"2023-07-23 15:54:16";19,6
"2023-07-23 16:34:16";19,61
"2023-07-23 17:14:16";19,6
"2023-07-23 17:34:16";19,59
"2023-07-23 17:54:16";19,59
"2023-07-23 18:14:16";19,59
"2023-07-23 18:34:16";19,59
"2023-07-23 18:54:16";19,59
"2023-07-23 19:14:16";19,58
"2023-07-23 19:34:16";19,58
"2023-07-23 19:54:15";19,58
"2023-07-23 20:14:15";19,58
"2023-07-23 20:34:16";19,58
"2023-07-23 20:54:16";19,58
"2023-07-23 21:14:16";19,59
"2023-07-23 21:34:16";19,59
"2023-07-23 22:14:16";19,69
"2023-07-23 22:34:16";19,71
"2023-07-23 22:54:16";19,7
"2023-07-23 23:14:16";19,7
"2023-07-23 23:34:16";19,69
"2023-07-23 23:54:16";19,68
"2023-07-24 00:14:16";19,69
"2023-07-24 00:34:15";19,69
"2023-07-24 00:54:16";19,69
"2023-07-24 01:14:16";19,69
"2023-07-24 01:34:16";19,69
"2023-07-24 01:54:16";19,69
"2023-07-24 02:14:16";19,68
"2023-07-24 02:34:16";19,68
"2023-07-24 02:54:16";19,68
"2023-07-24 03:14:16";19,68
"2023-07-24 03:34:16";19,68
"2023-07-24 03:54:16";19,67
"2023-07-24 04:14:16";19,67
"2023-07-24 04:34:16";19,66
"2023-07-24 04:54:16";19,66
"2023-07-24 05:14:16";19,65
"2023-07-24 05:34:16";19,64
"2023-07-24 05:54:16";19,64
"2023-07-24 06:14:16";19,63
"2023-07-24 06:34:16";19,63
"2023-07-24 06:54:16";19,62
"2023-07-24 07:14:16";19,62
"2023-07-24 07:34:16";19,61
"2023-07-24 07:54:16";19,61
"2023-07-24 08:14:16";19,6
"2023-07-24 08:54:16";19,6
"2023-07-24 09:14:16";19,6
"2023-07-24 09:34:16";19,59
"2023-07-24 09:54:16";19,59
"2023-07-24 10:14:16";19,59
"2023-07-24 10:34:16";19,59
"2023-07-24 10:54:16";19,58
"2023-07-24 11:14:16";19,58
"2023-07-24 11:34:16";19,57
"2023-07-24 11:54:16";19,56
"2023-07-24 12:34:16";19,55
"2023-07-24 12:54:16";19,54
"2023-07-24 13:14:16";19,53
"2023-07-24 13:34:16";19,52
"2023-07-24 13:54:16";19,51
"2023-07-24 14:14:15";19,49
"2023-07-24 14:34:16";19,48
"2023-07-24 14:54:16";19,47
"2023-07-24 15:14:16";19,47
"2023-07-24 15:34:16";19,47
"2023-07-24 15:54:16";19,46
"2023-07-24 16:14:16";19,46
"2023-07-24 18:14:15";19,42
"2023-07-24 18:34:16";19,42
"2023-07-24 18:54:16";19,41
"2023-07-24 19:14:16";19,4
"2023-07-24 19:34:16";19,4
"2023-07-24 19:54:16";19,39
"2023-07-24 20:14:16";19,38
"2023-07-24 20:34:16";19,37
"2023-07-24 20:54:16";19,36
"2023-07-24 21:14:16";19,35
"2023-07-24 21:34:16";19,35
"2023-07-24 21:54:16";19,34
"2023-07-24 22:14:16";19,34
"2023-07-24 22:34:16";19,34
"2023-07-24 22:54:16";19,34
"2023-07-24 23:14:16";19,34
"2023-07-24 23:34:16";19,34
"2023-07-24 23:54:16";19,33
"2023-07-25 00:14:16";19,33
"2023-07-25 00:34:16";19,32
"2023-07-25 00:54:16";19,32
"2023-07-25 01:14:16";19,31
"2023-07-25 01:34:16";19,31
"2023-07-25 01:54:16";19,3
"2023-07-25 02:14:16";19,3
"2023-07-25 02:34:16";19,29
"2023-07-25 02:54:16";19,29
"2023-07-25 03:34:16";19,29
"2023-07-25 03:54:16";19,29
"2023-07-25 04:14:16";19,29
"2023-07-25 04:54:16";19,27
"2023-07-25 05:14:16";19,27
"2023-07-25 05:34:16";19,26
"2023-07-25 06:14:16";19,25
"2023-07-25 06:54:16";19,24
"2023-07-25 07:14:16";19,24
"2023-07-25 07:34:16";19,24
"2023-07-25 07:54:16";19,23
"2023-07-25 08:14:16";19,23
"2023-07-25 08:34:16";19,23
"2023-07-25 08:54:16";19,23
"2023-07-25 09:14:16";19,23
"2023-07-25 09:34:17";19,22
"2023-07-25 09:54:16";19,22
"2023-07-25 10:14:17";19,21
"2023-07-25 10:34:17";19,21
"2023-07-25 11:14:17";19,2
"2023-07-25 11:34:17";19,21
"2023-07-25 11:54:16";19,2
"2023-07-25 12:14:17";19,19
"2023-07-25 12:34:17";19,18
"2023-07-25 12:54:17";19,17
"2023-07-25 13:14:16";19,16
"2023-07-25 13:34:17";19,16
"2023-07-25 13:54:17";19,15
"2023-07-25 14:14:17";19,14
"2023-07-25 14:34:17";19,13
"2023-07-25 14:54:17";19,12
"2023-07-25 15:14:17";19,11
"2023-07-25 15:34:17";19,11
"2023-07-25 15:54:17";19,1
"2023-07-25 16:14:17";19,1
"2023-07-25 16:34:17";19,09
"2023-07-25 16:54:17";19,08
"2023-07-25 17:14:17";19,08
"2023-07-25 17:34:17";19,07
"2023-07-25 17:54:17";19,07
"2023-07-25 18:14:17";19,06
"2023-07-25 18:34:17";19,06
"2023-07-25 18:54:17";19,05
"2023-07-25 19:14:17";19,05
"2023-07-25 19:34:17";19,04
"2023-07-25 19:54:17";19,03
"2023-07-25 20:14:17";19,02
"2023-07-25 20:34:17";19,02
"2023-07-25 20:54:16";19,01
"2023-07-25 21:14:16";19
"2023-07-25 21:34:17";19
"2023-07-25 21:54:16";18,99
"2023-07-25 22:14:17";18,99
"2023-07-25 22:34:17";18,98
"2023-07-25 22:54:17";18,98
"2023-07-25 23:14:16";18,97
"2023-07-25 23:34:17";18,97
"2023-07-25 23:54:17";18,97
"2023-07-26 00:14:17";18,97
"2023-07-26 00:34:17";18,97
